3239,"Pollock",2000,4,"Brant-Allen"
3242,"Poor White Trash",2000,4,"Kingsize Entertainment"
3252,"Postmark Paradise",2000,3,"Entertainment Paradise Group"
3271,"Preston Tylk",2000,4,"Cutting Edge Entertainment"
3277,"Price of Glory",2000,3,"Arthur E. Friedman Productions"
3283,"Prime Gig, The",2000,4,"Independent Pictures"
3285,"Prince of Central Park",2000,3,"Seagal/Nasso Productions"
3288,"Prison of the Dead",2000,4,"Full Moon Pictures"
3304,"Proof of Life",2000,4,"Anvil Productions Inc."
3306,"Prophecy 3: The Ascent, The",2000,4,"Dimension Films"
3324,"Punks",2000,4,"Tall Skinny Black Boy Productions"
3331,"Python",2000,4,"Python Productions LLC"
3340,"Quills",2000,4,"Fox Searchlight Pictures"
3356,"Rancid Aluminium",2000,4,"Friction Factory"
3360,"Rangers",2000,4,"Phoenician Entertainment"
3370,"Rated X",2000,4,"District"
3396,"Red Letters",2000,4,"Filmtown Entertainment"
3398,"Red Planet",2000,3,"Mars Production Pty. Ltd."
3414,"Reindeer Games",2000,4,"Dimension Films"
3417,"Relative Values",2000,2,"Encore Media Group"
3421,"Remember the Titans",2000,2,"Jerry Bruckheimer Films"
3425,"Replacements, The",2000,3,"Bel Air Entertainment"
3428,"Requiem for a Dream",2000,4,"Artisan Entertainment"
3443,"Return to Me",2000,2,"JLT Productions"
3459,"Right Temptation, The",2000,4,"Award Entertainment"
3479,"Road to El Dorado, The",2000,2,"DreamWorks SKG"
3483,"Road Trip",2000,4,"DreamWorks SKG"
3505,"Romeo Must Die",2000,4,"Silver Pictures"
3529,"Rules of Engagement",2000,4,"Paramount Pictures"
3531,"Rumor of Angels, A",2000,3,"Motion Picture Corporation of America (MPCA)"
3551,"Sacrifice",2000,4,"American World Pictures"
3573,"Saving Grace",2000,4,"Homerun Productions"
3585,"Scary Movie",2000,4,"Brillstein-Grey Entertainment"
3601,"Scream 3",2000,4,"Craven-Maddalena Films"
3603,"Screwed",2000,3,"Robert Simonds Productions"
3604,"Sculptress, The",2000,4,"D & S Screen Productions"
3656,"Seunlau ngaklau",2000,4,"Columbia Pictures Film Production Asia"
3657,"Seven Days to Live",2000,4,"Roof Top Entertainment"
3673,"Sexual Intrigue",2000,4,"Inverness Media"
3677,"Shades of Darkness",2000,3,"Midnight Man II Productions"
3683,"Shadow Hours",2000,4,"5150 Productions"
3684,"Shadow Magic",2000,2,"C & A Productions"
3689,"Shaft",2000,4,"New Deal Productions"
3698,"Shanghai Noon",2000,3,"Jackie Chan Films Limited"
3703,"Shark Attack 2",2000,4,"Nu Image"
3715,"Shiner",2000,4,"Geoff Reeve Films"
3724,"Shot at Glory, A",2000,4,"Butcher's Run Films"
3733,"Shriek If You Know What I Did Last Friday the Thirteenth",2000,4,"Rhino Films"
3735,"Shrink Is In, The",2000,4,"Shrink Productions Inc."
3751,"Simian Line, The",2000,4,"DaWa Movies"
3761,"Sinbad: Beyond the Veil of Mists",2000,2,"Improvision Corporation"
3766,"Singapore Sling",2000,4,"Citation Productions, LLC"
3787,"Skipped Parts",2000,4,"Skipped Parts Productions"
3790,"Skulls, The",2000,3,"Cranium Films"
3791,"Sky Is Falling, The",2000,3,"Inertia Entertainment"
3814,"Small Time Crooks",2000,2,"Sweetland Films"
3820,"Smokers, The",2000,4,"International Production Company"
3822,"Snatch.",2000,4,"Columbia Pictures Corporation"
3826,"Snow Day",2000,2,"New Faction Pictures"
3857,"Sometimes a Hero",2000,4,"Film One"
3863,"Songcatcher",2000,3,"ErgoArts"
3882,"South of Heaven, West of Hell",2000,4,"Delta Deuce Films"
3896,"Specials, The",2000,4,"Brillstein-Grey Entertainment"
3907,"Spiders",2000,4,"Cobwebster Corporation"
3912,"Spooky House",2000,2,"Spooky House Entertainment, LLC"
3913,"Spreading Ground, The",2000,4,"Alpine Pictures Inc."
3916,"Spring, The",2000,3,"Bonnie Raskin Productions"
3922,"St. Francisville Experiment, The",2000,3,"Kushner-Locke Company"
3950,"State and Main",2000,4,"El Dorado Pictures"
3962,"Stepdaughter, The",2000,4,"Mysterious Productions"
4012,"Submerged",2000,4,"Phoenician Entertainment"
4037,"Summer Temptations II",2000,4,"Industrial Entertainment"
4041,"Sunset Strip",2000,4,"Fox 2000 Pictures"
4066,"Sweet Thing",2000,4,"JAM Pictures LLC"
4111,"Tao of Steve, The",2000,4,"Good Machine"
4126,"Tejing xinrenlei 2",2000,4,"Media Asia"
4142,"Terror Tract",2000,4,"Giant Leap Entertainment"
4144,"Testimony of Taliesin Jones, The",2000,2,"Snake River"
4169,"Things You Can Tell Just by Looking at Her",2000,3,"Avnet/Kerner Productions"
4173,"Third Society, The",2000,4,"Hubble Productions"
4177,"Thirteen Days",2000,3,"Beacon Communications LLC"
4196,"Tick Tock",2000,4,"Daly-Harris Productions"
4204,"Tigerland",2000,4,"Haft Entertainment"
4205,"Tillsammans",2000,4,"TV1000 AB"
4211,"Time Share",2000,2,"B & H Entertainment"
4215,"Timecode",2000,4,"Red Mullet Productions"
4223,"Titan A.E.",2000,2,"20th Century Fox"
4254,"Traffic",2000,4,"Bedford Falls Productions"
4273,"Trial of Old Drum, The",2000,2,"Brookwell McNamara Entertainment"
4274,"Tribulation",2000,3,"Cloud Ten Pictures"
4284,"Trixie",2000,4,"Pandora Cinema"
4285,"Trois",2000,4,"Rainforest Productions"
4304,"Tunnel",2000,4,"Caledonia Pictures"
4323,"Two Family House",2000,4,"Filbert Steps Productions"
4328,"Two Ninas",2000,4,"Accidental Pictures"
4329,"Two of Us",2000,3,"Aaronson/Falk Productions"
4330,"Two Shades of Blue",2000,4,"Cutting Edge Entertainment"
4331,"Tycus",2000,4,"Tycus Productions"
4334,"U-571",2000,3,"Canal Plus Image International"
4347,"Unbreakable",2000,3,"Blinding Edge Pictures"
4352,"Under Hellgate Bridge",2000,4,"Cavu Pictures"
4354,"Under Pressure",2000,4,"Unified Film Organization LLC (UFO)"
4356,"Under Suspicion",2000,4,"Revelations Entertainment"
4377,"Unshackled",2000,3,"Creative Media Services"
4380,"Up Against Amanda",2000,4,"Michael Allen Rissi Productions Inc."
4381,"Up at the Villa",2000,3,"Mirage Entertainment"
4385,"Urban Legends: Final Cut",2000,4,"Original Film"
4389,"Urbania",2000,4,"Commotion Pictures"
4396,"Vampire Hunter D: Bloodlust",2000,4,"BMG Funhouse"
4408,"Vatel",2000,3,"Timothy Burrill Productions Limited"
4420,"Vertical Limit",2000,3,"Columbia Pictures Corporation"
4449,"Viva Las Nowhere",2000,4,"Franchise Pictures"
4465,"Vulgar",2000,4,"Chango Productions"
4501,"Watcher, The",2000,4,"Interlight"
4507,"Way of the Gun, The",2000,4,"Aqaba Productions"
4508,"Waydowntown",2000,4,"CTV"
4519,"Weight of Water, The",2000,4,"Miracle Pictures"
4522,"Welcome to Hollywood",2000,4,"Blump International Films"
4535,"What Lies Beneath",2000,3,"20th Century Fox"
4536,"What Planet Are You From?",2000,4,"Brillstein-Grey Entertainment"
4538,"What Women Want",2000,3,"Centropolis Entertainment"
4539,"Whats Cooking?",2000,3,"Because Entertainment"
4543,"Whatever It Takes",2000,3,"I'll Be You Productions"
4550,"When the Sky Falls",2000,4,"Icon Entertainment International"
4554,"Where the Heart Is",2000,3,"Wind Dancer Productions"
4555,"Where the Money Is",2000,3,"Gramercy Pictures"
4559,"Whipped",2000,4,"Hi-Rez Films"
4611,"Wish You Were Dead",2000,4,"New Line Cinema"
4634,"Wo hu cang long",2000,3,"Asia Union Film & Entertainment Ltd."
4638,"Woman on Top",2000,4,"Fox Searchlight Pictures"
4644,"Wonder Boys",2000,4,"Curtis Hanson Productions"
4664,"X Change",2000,4,"Coolbrook Media"
4666,"X-Men",2000,3,"20th Century Fox"
4674,"Yards, The",2000,4,"Industry Entertainment"
4679,"You Are Here*",2000,4,"Ansley Films"
4680,"You Can Count on Me",2000,4,"Cappa Production"
4696,"Zigs",2000,4,"Doug Klein Productions"
4708,"70s, The",2000,3,"DiNovi Pictures"
4722,"Robocop: Prime Directives",2000,4,"Robocop Productions Ltd."
6,"100 Kilos",2001,4,"Virtuoso Worldwide Entertainment"
28,"3000 Miles to Graceland",2001,4,"3000 Miles Productions"
31,"51st State, The",2001,4,"Artists Production Group"
4706,"`R Xmas",2001,4,"Franchise Pictures"
45,"Ablaze",2001,4,"Firestorm Pictures"
53,"Abril Despedaçado",2001,3,"Dan Valley Film AG"
71,"Affair of the Necklace, The",2001,4,"Alcon Entertainment"
81,"Air Rage",2001,4,"Phoenician Entertainment"
86,"Als Lads",2001,4,"Alchemy Pictures"
94,"Ali",2001,4,"Columbia Pictures Corporation"
112,"All or Nothing",2001,4,"CityUnderground.com"
125,"Along Came a Spider",2001,4,"David Brown Productions"
134,"Amazons and Gladiators",2001,4,"Weintraub/Kuhn Productions"
136,"Americas Sweethearts",2001,3,"Face Productions"
137,"American Adobo",2001,4,"ABS-CBN Entertainment"
139,"American Chai",2001,4,"Dream Merchant Pictures"
147,"American Pie 2",2001,4,"Liveplanet"
151,"American Rhapsody, An",2001,3,"Fireworks Pictures"
169,"Ancient Warriors",2001,4,"Eclipse Entertainment Group"
172,"Angel Eyes",2001,4,"Angel Eyes Productions"
185,"Animal, The",2001,3,"Happy Madison"
191,"Anniversary Party, The",2001,4,"Fine Line Features"
194,"AntiTrust",2001,3,"Hyde Park Entertainment"
201,"Apocalypse IV: Judgement",2001,3,"Cloud Ten Pictures"
213,"Arena, The",2001,4,"Bazelevs Production"
227,"Artificial Intelligence: AI",2001,3,"Amblin Entertainment"
243,"Atlantis: The Lost Empire",2001,2,"Walt Disney Pictures"
248,"Attic Expeditions, The",2001,4,"Tse Tse Fly Productions"
259,"Avalanche Alley",2001,3,"Artsy Fartsy Pictures Inc."
268,"Baby Boy",2001,4,"New Deal Productions"
278,"Back Lot Murders, The",2001,4,"Dominion Entertainment LLC"
305,"Bandits",2001,3,"Baltimore Spring Creek Productions"
316,"Bare Witness",2001,4,"Hemisphere Entertainment"
318,"Bartleby",2001,3,"Parker Film Company"
350,"Behind Enemy Lines",2001,3,"Davis Entertainment"
351,"Believer, The",2001,4,"Fuller Films"
359,"Beneath Loch Ness",2001,3,"Brimstone Entertainment"
366,"Best Man in Grass Creek",2001,2,"Lovestruck Pictures"
385,"Big Bad Love",2001,4,"Big Bad Love LLC"
407,"Biker Zombies",2001,4,"Crossbow 5 Entertainment"
422,"Birthday Girl",2001,4,"HAL Films"
430,"Black Hawk Down",2001,4,"Columbia Pictures Corporation"
431,"Black Knight",2001,3,"20th Century Fox"
484,"Blow",2001,4,"Apostle Pictures"
485,"Blow Dry",2001,4,"Mirage Enterprises"
513,"Bolívar soy yo",2001,4,"Grupo Colombia"
517,"Bones",2001,4,"Hannah Rachel Productions Services Ltd."
552,"Boys of Sunset Ridge, The",2001,4,"Go Film"
574,"Breed, The",2001,4,"Motion Picture Corporation of America (MPCA)"
577,"Bride of the Wind",2001,4,"Firelight Films"
581,"Brigham City",2001,3,"Zion Films"
606,"Bubble Boy",2001,3,"Bandeira Entertainment"
616,"Bully",2001,4,"Blacklist Films"
620,"Business of Strangers, The",2001,4,"Headquarters"
639,"Campfire Stories",2001,4,"Campfire Stories, Inc."
647,"Captain Corellis Mandolin",2001,4,"Free Range Films"
657,"Carman: The Champion",2001,3,"Code Productions"
658,"Carmen: A Hip Hopera",2001,3,"Carmen Productions"
661,"Carnal Sins",2001,4,"MRG Entertainment"
672,"Castle Eros",2001,4,"Surrender Cinema"
678,"Cats & Dogs",2001,2,"Mad Chance"
682,"Cavemans Valentine, The",2001,4,"Arroyo Pictures"
706,"Charlotte Gray",2001,3,"Pod Films"
708,"Chasing Destiny",2001,3,"7.23 Productions"
709,"Chasing Holden",2001,4,"Christopher Eberts Productions"
712,"Chelsea Walls",2001,4,"IFC Productions"
725,"Children of the Living Dead",2001,4,"Westwood Artists International Inc."
739,"Christy: The Movie",2001,2,"Pax TV"
743,"Château, The",2001,4,"Crossroads Films"
744,"Ciao America",2001,4,"Bentornato Lorenzo Primavera Ltd."
771,"Close Enough to Touch",2001,4,"Indigo Entertainment Inc."
775,"Club Land",2001,4,"Paramount Television"
783,"Cocozzas Way",2001,4,"DNA Pictures International"
788,"Cold Heart",2001,4,"Filmexperiment Company"
804,"Con Games",2001,4,"Soaring Eagle Productions"
810,"Conspiracy",2001,4,"Home Box Office (HBO)"
819,"Control",2001,4,"Waldo West Productions"
832,"Corky Romano",2001,3,"Corky Productions Inc."
853,"CQ",2001,4,"American Zoetrope"
866,"Crazy/Beautiful",2001,3,"At 17 Films, Inc."
884,"Crocodile 2: Death Swamp",2001,4,"Nu Image"
885,"Crocodile Dundee in Los Angeles",2001,2,"Bungalow Productions"
896,"Crush",2001,4,"Industry Entertainment"
906,"Curse of the Jade Scorpion, The",2001,3,"DreamWorks SKG"
924,"Da wan",2001,2,"Columbia Pictures Corporation"
927,"Daddy and Them",2001,4,"Free Hazel Films"
947,"Dark Asylum",2001,4,"Insane Pictures"
949,"Dark Blue World",2001,4,"Biograf Jan Sverak"
953,"Dark Descent",2001,4,"Unified Film Organization LLC (UFO)"
966,"Day Reagan Was Shot, The",2001,4,"Halsted Pictures"
967,"Day the World Ended, The",2001,4,"Creature Features Productions LLC"
1000,"Deadly Rhapsody",2001,4,"Pittmobile Productions, Inc."
1010,"Death Train",2001,4,"Nu Image"
1021,"Deep End, The",2001,4,"i5 Films"
1039,"Demons Kiss",2001,4,"Sterling Entertainment"
1064,"Devils Prey",2001,4,"American World Pictures"
1068,"Diamond Men",2001,4,"Artist View Entertainment"
1085,"Dinner with Friends",2001,4,"HBO Films"
1096,"Disaster",2001,4,"Nu Image"
1106,"Do You Wanna Know a Secret?",2001,4,"Two Left Shoes Films"
1116,"Dogtown and Z-Boys",2001,3,"Agi Orsi Productions"
1118,"Domestic Disturbance",2001,3,"De Line Pictures"
1126,"Dont Say a Word",2001,4,"Further Films"
1130,"Donnie Darko",2001,4,"Adam Fields Productions"
1135,"Double Deception",2001,4,"Pathfinder Pictures"
1140,"Double Take",2001,3,"Kumbaya Productions Inc."
1143,"Double Whammy",2001,4,"Apostle Pictures"
1150,"Down to Earth",2001,3,"3 Arts Entertainment"
1154,"Downward Angel",2001,4,"Plum Creek Road Productions"
1156,"Dr. Dolittle 2",2001,2,"20th Century Fox"
1175,"Driven",2001,3,"Champs Productions Inc."
1203,"Earth vs. the Spider",2001,4,"Creature Features Productions LLC"
1220,"Edges of the Lord",2001,4,"Millennium Films Inc."
1234,"Elviras Haunted Hills",2001,3,"Mediapro Pictures"
1245,"Emperors New Clothes, The",2001,2,"Mikado Films"
1248,"Emploi du temps, L",2001,3,"Media Productions Incorporated"
1257,"Enemy at the Gates",2001,4,"DOS"
1259,"Enemy, The",2001,4,"Promark Entertainment Group"
1262,"Enigma",2001,4,"Broadway Pictures"
1293,"Escanaba in da Moonlight",2001,3,"Purple Rose Productions"
1303,"Espinazo del Diablo, El",2001,4,"Canal+ España [es]"
1324,"Evolution",2001,3,"The Montecito Picture Company"
1338,"Exit Wounds",2001,4,"NPV Entertainment"
1349,"Extreme Days",2001,2,"Champs"
1351,"Extreme Honor",2001,4,"Handheld Productions"
1366,"Facing the Enemy",2001,4,"Spellbinding Productions, LLC"
1388,"Fangs",2001,3,"PorchLight Entertainment"
1396,"Fast and the Furious, The",2001,3,"Mediastream Film"
1400,"Fast Sofa",2001,4,"Sneak Preview Entertainment"
1431,"Festival in Cannes",2001,3,"Revere Entertainment"
1439,"Final",2001,4,"InDigEnt (Independent Digital Entertainment)"
1444,"Final Fantasy: The Spirits Within",2001,3,"Chris Lee Productions"
1516,"Forsaken, The",2001,4,"Sandstorm Films"
1522,"Fourth Angel, The",2001,4,"New Legend Media"
1524,"Frailty",2001,4,"American Entertainment"
1534,"Freddy Got Fingered",2001,4,"Epsilon Motion Pictures"
1554,"Frightening, The",2001,4,"Amsell Entertainment"
1559,"From Hell",2001,4,"20th Century Fox"
1580,"Gabriela",2001,4,"Grindstone Pictures"
1590,"Gang Tapes",2001,4,"Thomas Edison Invention"
1599,"Gaudi Afternoon",2001,4,"Antena 3 Televisión [es]"
1606,"Gentlemans Game, A",2001,4,"Artist Management Group"
1613,"Get Over It",2001,3,"Ignite Entertainment"
1623,"Ghost World",2001,4,"Capitol Films"
1635,"Girl, Three Guys, and a Gun, A",2001,4,"The Artists' Colony"
1645,"Glimpse of Hell, A",2001,3,"20th Century Fox Television"
1646,"Glitter",2001,3,"20th Century Fox"
1652,"Go Tigers!",2001,4,"Triple Play Pictures"
1670,"Good Advice",2001,4,"Emmet/Furla Films"
1677,"Gosford Park",2001,4,"Capitol Films"
1693,"Green Dragon",2001,3,"Franchise Classics"
1696,"Greenmail",2001,4,"Promark Entertainment Group"
1699,"Grey Zone, The",2001,4,"Goatsingers"
1727,"Haiku Tunnel",2001,4,"B9 Films"
1739,"Hangman",2001,4,"Mainline Releasing"
1740,"Hannibal",2001,4,"Dino De Laurentiis Productions"
1745,"Happy Campers",2001,4,"DiNovi Pictures"
1750,"Hard As Nails",2001,4,"New Concorde"
1767,"Harry Potter and the Sorcerers Stone",2001,2,"1492 Pictures"
1770,"Harvard Man",2001,4,"Bigel/Mailer Films"
1774,"Haunted Castle",2001,2,"Movida"
1783,"Head Over Heels",2001,3,"Universal Pictures"
1785,"Heartbreakers",2001,3,"Davis Entertainment"
1788,"Hearts in Atlantis",2001,3,"Castle Rock Entertainment"
1799,"Hedwig and the Angry Inch",2001,4,"Killer Films"
1804,"Hells Highway",2001,4,"Sterling Entertainment"
1812,"Her Majesty",2001,2,"Silicon Valley Film Fund"
1815,"Herman U.S.A.",2001,3,"St. Anthony Films LLC"
1831,"High Heels and Low Lifes",2001,4,"Fragile Films"
1840,"Highway",2001,4,"Alex Entertainment Inc."
1852,"Hit and Runway",2001,4,"Mirador Films"
1864,"Hollywood Sex Fantasy",2001,4,"Indigo Entertainment Inc."
1865,"Hollywood Sign, The",2001,4,"Blue Rider Pictures"
1868,"Hollywoods Hidden Lives",2001,4,"Indigo Entertainment Inc."
1885,"Hoop Soldiers",2001,4,"Spectrum Films International"
1890,"Horrorvision",2001,4,"Full Moon Pictures"
1917,"How High",2001,4,"Jersey Films"
1922,"How to Make a Monster",2001,4,"Creature Features Productions LLC"
1929,"Human Nature",2001,4,"Beverly Detroit"
2008,"In the Bedroom",2001,4,"Good Machine"
2017,"In the Shadows",2001,4,"Cutting Edge Entertainment"
2018,"In the Time of the Butterflies",2001,3,"Metro-Goldwyn-Mayer (MGM)"
2051,"Instinct to Kill",2001,4,"American World Pictures"
2072,"Invisible Circus, The",2001,4,"Fine Line Features"
2101,"Jackpot",2001,4,"Polish Brothers Construction"
2106,"Jails, Hospitals & Hip-Hop",2001,4,"JHH Pictures"
2112,"Jason X",2001,4,"Crystal Lake Entertainment Inc."
2114,"Jay and Silent Bob Strike Back",2001,4,"Miramax Films"
2115,"Jeepers Creepers",2001,4,"American Zoetrope"
2120,"Jericho",2001,3,"Black Knight Productions"
2130,"Jimmy Show, The",2001,4,"Stonelock Pictures"
2138,"Joe Dirt",2001,3,"Columbia Pictures Corporation"
2140,"Joe Somebody",2001,2,"AEI Entertainment"
2156,"Josie and the Pussycats",2001,2,"Marc Platt Productions"
2160,"Joy Ride",2001,4,"Bad Robot"
2163,"Juana la Loca",2001,4,"Canal+ España [es]"
2173,"Jump Tomorrow",2001,2,"Eureka Pictures"
2177,"Jurassic Park III",2001,3,"Amblin Entertainment"
2194,"K-PAX",2001,3,"Lawrence Gordon Productions"
2199,"Kate & Leopold",2001,3,"Konrad Pictures"
2224,"Kids World",2001,2,"Blue Rider Pictures"
2226,"Kill Me Later",2001,4,"Amazon Film Productions"
2228,"Killer Bud",2001,4,"Killer Bud Films, LLC"
2239,"Killing Yard, The",2001,4,"Harris & Company"
2246,"King of the Jungle",2001,4,"Bombo Sports"
2250,"Kingston High",2001,4,"DMP Productions"
2252,"Kiss of the Dragon",2001,4,"Current Entertainment"
2261,"Kissing Jessica Stein",2001,4,"Brad Zions Films"
2265,"Knights Tale, A",2001,3,"Black and Blu Entertainment"
2267,"Knockaround Guys",2001,4,"Lawrence Bender Productions"
2284,"L.I.E.",2001,4,"Alter Ego"
2291,"Lady in the Box",2001,4,"Big Shark Productions LLC"
2301,"Landspeed",2001,3,"Landspeed Productions LLC"
2304,"Lantana",2001,4,"Beyond Films"
2307,"LAPD: To Protect and to Serve",2001,4,"Fries Film Group"
2308,"Lara Croft: Tomb Raider",2001,3,"Lawrence Gordon Productions"
2316,"Last Castle, The",2001,4,"DreamWorks SKG"
2318,"Last Cry",2001,4,"Magic Hour Pictures"
2332,"Last Minute, The",2001,4,"Venom Entertainment"
2337,"Last Orders",2001,4,"Winchester Films"
2356,"Laughter on the 23rd Floor",2001,4,"Paramount Television"
2358,"Lawless Heart, The",2001,4,"Martin Pope Productions"
2366,"Learning Curve, The",2001,4,"Motion Picture Corporation of America (MPCA)"
2371,"Legally Blonde",2001,3,"Marc Platt Productions"
2393,"Lethal Force",2001,4,"Piranah Pictures"
2406,"Life as a House",2001,4,"Winkler Films"
2413,"Life Without Dick",2001,3,"Happy Dagger Pictures"
2415,"Lift",2001,4,"BET Pictures"
2426,"Lip Service",2001,4,"Firefly Moon Entertainment"
2437,"Little Secrets",2001,2,"Columbia TriStar Home Video"
2467,"Longshot",2001,3,"PearlCam Productions"
2473,"Lord of the Rings: The Fellowship of the Ring, The",2001,3,"New Line Cinema"
2482,"Lost and Delirious",2001,4,"Cité-Amérique"
2490,"Lost Voyage, The",2001,4,"Unified Film Organization LLC (UFO)"
2527,"Lovely & Amazing",2001,4,"Blow Up Pictures"
2533,"Luau, The",2001,4,"B-Luv Productions"
2537,"Lucky Break",2001,3,"Fragile Films"
2560,"Made",2001,4,"Cardiff Giant Productions"
2563,"Madison",2001,2,"Addison Street Films"
2565,"Madonna Live: Drowned World Tour 2001",2001,4,"Cream Cheese Films"
2585,"Man from Elysian Fields, The",2001,4,"CineSon Productions"
2593,"Man Who Wasnt There, The",2001,4,"Good Machine"
2600,"Maniacts",2001,4,"Meat and Potatoes LLC"
2602,"Manna From Heaven",2001,2,"Five Sisters Productions"
2636,"Matthew Blackheart: Monster Smasher",2001,4,"Telescene Film Group Productions"
2639,"Max Keebles Big Move",2001,2,"Karz Entertainment"
2651,"Me Without You",2001,4,"Dakota North Entertainment"
2654,"Mean Machine",2001,4,"Brad Grey Pictures"
2657,"Medicine Show, The",2001,4,"Medicine Show Productions"
2664,"Megiddo: The Omega Code 2",2001,3,"Code Productions"
2681,"Mermaid Chronicles Part 1: She Creature",2001,4,"Columbia TriStar Television"
2688,"Mexican, The",2001,4,"DreamWorks SKG"
2716,"Mimic 2",2001,4,"Dimension Films"
2719,"Mindstorm",2001,4,"Avrio Stoneridge Entertainment"
2758,"Monkeybone",2001,3,"1492 Pictures"
2761,"Monsoon Wedding",2001,4,"Delhi Dot Com"
2763,"Monsters Ball",2001,4,"Lee Daniels Entertainment"
2784,"Moulin Rouge!",2001,3,"Bazmark Films"
2806,"Mulholland Dr.",2001,4,"Asymmetrical Productions"
2822,"Musketeer, The",2001,3,"Behaviour Worldwide"
2830,"My Beautiful Son",2001,4,"Showtime Networks Inc."
2840,"My First Mister",2001,4,"Carol Baum Productions"
2842,"My Horrible Year!",2001,3,"Millbrook Farm Productions"
2857,"Mystic Masseur, The",2001,2,"Merchant-Ivory Productions"
2861,"Nailed",2001,4,"Sanford/Pillsbury Productions"
2883,"Never Again",2001,4,"Five Minutes Before the Miracle"
2893,"New Port South",2001,3,"Hughes Entertainment"
2925,"Nikita Blues",2001,4,"Foremost Entertainment Inc."
2939,"No Mans Land",2001,4,"Eurimages"
2943,"No Such Thing",2001,4,"American Zoetrope"
2949,"Nobodys Baby",2001,4,"Millennium Films Inc."
2957,"Not Another Teen Movie",2001,4,"Columbia Pictures Corporation"
2967,"Novocaine",2001,4,"Artisan Entertainment"
2977,"O",2001,4,"Chickie the Cop"
2983,"Oceans Eleven",2001,3,"Jerry Weintraub Productions"
2998,"Olive Juice",2001,3,"Doubble Troubble Entertainment"
3003,"On Edge",2001,3,"Angel Ark Productions"
3007,"On the Edge",2001,4,"Chanticleer Films"
3008,"On the Line",2001,2,"A Happy Place"
3022,"One Night at McCools",2001,4,"Further Films"
3048,"Order, The",2001,4,"777 Films Corporation"
3054,"Original Sin",2001,4,"DiNovi Pictures"
3056,"Osmosis Jones",2001,2,"Conundrum Entertainment"
3060,"Other Side of Heaven, The",2001,2,"3Mark Entertainment"
3064,"Others, The",2001,3,"Canal+ España [es]"
3067,"Out Cold",2001,3,"Donners Company"
3071,"Out of Line",2001,4,"Curb Entertainment"
3096,"Pacte des loups, Le",2001,4,"David Films"
3120,"Parole Officer, The",2001,4,"Toledo Pictures"
3124,"Passion Crimes",2001,4,"New Gold Dream Pictures Inc."
3143,"Pearl Harbor",2001,3,"Jerry Bruckheimer Films"
3146,"Pendulum",2001,4,"Blue Thunder Films"
3160,"Perfume",2001,4,"MainPix"
3167,"Personals: College Girl Seeking...",2001,4,"Indigo Entertainment Inc."
3177,"Phase IV",2001,4,"American Cinema International"
3188,"Pianiste, La",2001,4,"WFF"
3196,"Pilots Wife, The",2001,3,"Mandalay Entertainment"
3204,"Piñero",2001,4,"GreeneStreet Films Inc."
3208,"Plan B",2001,4,"Half Moon Entertainment"
3210,"Planet of the Apes",2001,3,"20th Century Fox"
3212,"Platinum Blonde",2001,4,"Surrender Cinema"
3228,"Pledge, The",2001,4,"Clyde Is Hungry Productions"
3243,"Pootie Tang",2001,3,"3 Arts Entertainment"
3246,"Pornstar: The Legend of Ron Jeremy",2001,4,"District Films"
3270,"Pressure Point",2001,3,"Frontline Entertainment Group"
3272,"Pretty When You Cry",2001,5,"Gebbia Entertainment"
3289,"Prison Song",2001,4,"New Line Cinema"
3310,"Proposal, The",2001,4,"Front Street Productions"
3316,"Proximity",2001,4,"Warner Bros."
3317,"Prozac Nation",2001,4,"Giv'en Films"
3336,"Queens of Comedy, The",2001,4,"Latham Entertainment"
3344,"Race to Space",2001,2,"Brookwell McNamara Entertainment"
3363,"Raptor",2001,4,"New Concorde"
3364,"Rare Birds",2001,4,"Big Pictures Entertainment"
3368,"Rat Race",2001,3,"Alphaville Films"
3389,"Reckoning, The",2001,4,"Renaissance Films"
3409,"Reflex Action",2001,4,"Groundbreaking Films"
3422,"Remnant, The",2001,4,"Iceman Productions"
3427,"Replicant",2001,4,"777 Films Corporation"
3456,"Riding in Cars with Boys",2001,3,"Flower Films (Barrymore/Juvonen)"
3482,"Road to Redemption",2001,2,"Dean River"
3491,"Rock Star",2001,4,"Bel Air Entertainment"
3496,"Rocky Road",2001,3,"Integrated Productions"
3522,"Royal Tenenbaums, The",2001,4,"American Empirical"
3542,"Rush Hour 2",2001,3,"New Line Cinema"
3545,"Rustin",2001,3,"C-Dub Productions"
3554,"Safety of Objects, The",2001,4,"Better Safe Productions, Inc."
3572,"Save the Last Dance",2001,3,"Cort/Madden Productions"
3574,"Saving Silverman",2001,3,"Columbia Pictures Corporation"
3578,"Say It Isnt So",2001,4,"20th Century Fox"
3579,"Say Nothing",2001,4,"Film Bridge International"
3586,"Scary Movie 2",2001,4,"Brillstein-Grey Entertainment"
4496,"Wasabi",2001,4,"K2"
3593,"Score, The",2001,4,"Eagle Point Production"
3598,"Scotland, Pa.",2001,4,"Abandon Pictures"
3618,"Second to Die",2001,4,"Second to Die, L.P."
3636,"See Spot Run",2001,2,"NPV Entertainment"
3638,"Sen to Chihiro no kamikakushi",2001,2,"Mitsubishi Commercial Affairs"
3646,"Serendipity",2001,3,"Simon Fields Productions"
3648,"Series 7: The Contenders",2001,4,"Blow Up Pictures"
3652,"Session 9",2001,4,"Scout Productions"
